"","ID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con"
"18263","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","1+2= ?","3","","6","6","1763","0","__"
"18264","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","仁厚","","","self","j","self","213","1","_Positive_morality"
"18265","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","19-17= ?","2","","2","2","1698","1","__"
"18266","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","远见","","",NA,"j","self","249",NA,"_Positive_ability"
"18267","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","morality","刻薄","","","old","3","old","2012","1","self_Negative_morality"
"18268","phase_016_subj_4","Male","SRET_EW","EW_instructions","","","","","","","","0","","13208","","__"
"18269","phase_016_subj_4","Male","SRET","EW_formal","self","Positive","morality","守时","","","","j","yes","523","","self_Positive_morality"
"18270","phase_016_subj_4","Male","SRET","EW_formal","self","Positive","ability","中用","","","","j","yes","574","","self_Positive_ability"
"18271","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","5/1= ?","5","","5","5","1768","1","__"
"18272","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","8+1= ?","9","","9","9","1752","1","__"
"18273","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","morality","仁厚","","","old","3","old","959","1","self_Positive_morality"
"18274","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","12-5= ?","7","","7","7","2292","1","__"
"18275","phase_016_subj_4","Male","SRET","SRET_math_calculate","","","","","32-32= ?","0","","0","0","1784","1","__"
"18276","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","morality","伪善","","","old","3","old","659","1","self_Negative_morality"
"18277","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","伪善","","","self","f","friend","218","0","_Negative_morality"
"18278","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","奸险","","","friend","f","friend","830","1","_Negative_morality"
"18279","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","专注","","",NA,"j","self","212",NA,"_Positive_ability"
"18280","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","不端","","","new","3","old","846","0","NA_Negative_morality"
"18281","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","morality","忠良","","","old","3","old","590","1","self_Positive_morality"
"18282","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","忠良","","","self","j","self","208","1","_Positive_morality"
"18283","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","短视","","","friend","f","friend","212","1","_Negative_ability"
"18284","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","ability","盲目","","","new","2","familiar","851","0","NA_Negative_ability"
"18285","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","morality","守时","","","old","3","old","377","1","self_Positive_morality"
"18286","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Positive","ability","变通","","","old","3","old","1458","1","friend_Positive_ability"
"18287","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","变通","","","friend","j","self","262","0","_Positive_ability"
"18288","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","morality","刚正","","","old","3","old","491","1","self_Positive_morality"
"18289","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","morality","刚正","","","self","j","self","289","1","_Positive_morality"
"18290","phase_016_subj_4","Male","SRET","RJ_formal1","self","Positive","ability","中用","","","old","3","old","920","1","self_Positive_ability"
"18291","phase_016_subj_4","Male","SRET","RJ_formal1","friend","Negative","ability","依靠","","","old","3","old","1022","1","friend_Negative_ability"
"18292","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Negative","morality","不良","","","new","3","old","786","0","NA_Negative_morality"
"18293","phase_016_subj_4","Male","SRET","RJ_formal1",NA,"Positive","morality","忠义","","","new","1","new","2537","1","NA_Positive_morality"
"18294","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","morality","不良","","",NA,"j","self","290",NA,"_Negative_morality"
"18295","phase_016_subj_4","Male","SRET","RJ_formal_2","","Positive","ability","智慧","","",NA,"j","self","400",NA,"_Positive_ability"
"18296","phase_016_subj_4","Male","SRET","RJ_formal1","self","Negative","ability","刻板","","","old","f","","1560","0","self_Negative_ability"
"18297","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","刻板","","","self","f","friend","2328","0","_Negative_ability"
"18298","phase_016_subj_4","Male","SRET","RJ_formal_2","","Negative","ability","依靠","","","friend","j","self","272","0","_Negative_ability"
"18299","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","morality","坚贞","","","","j","yes","824","","self_Positive_morality"
"18300","phase_016_subj_59","Female","SRET_EW","EW_practice","friend","Positive","morality","忠实","","","","f","no","1755","","friend_Positive_morality"
"18301","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","morality","刚正","","","","j","yes","1091","","friend_Positive_morality"
"18302","phase_016_subj_59","Female","SRET_EW","EW_practice","self","Positive","ability","严谨","","","","f","no","850","","self_Positive_ability"
"18303","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","ability","弱智","","","","f","no","723","","friend_Negative_ability"
"18304","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","morality","奸诈","","","","f","no","699","","friend_Negative_morality"
"18305","phase_016_subj_59","Female","SRET_EW","EW_practice","self","Negative","ability","刻板","","","","null","","null","","self_Negative_ability"
"18306","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","morality","伪善","","","","f","no","992","","self_Negative_morality"
"18307","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","morality","爱国","","","","j","yes","619","","self_Positive_morality"
"18308","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","ability","变通","","","","j","yes","871","","friend_Positive_ability"
"18309","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","ability","顶事","","","","j","yes","1067","","self_Positive_ability"
"18310","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","ability","废物","","","","f","no","708","","self_Negative_ability"
"18311","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","ability","能干","","","","j","yes","587","","friend_Positive_ability"
"18312","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","ability","高效","","","","j","yes","727","","friend_Positive_ability"
"18313","phase_016_subj_59","Female","SRET_EW","EW_instructions","","","","","","","","0","","24400","","__"
"18314","phase_016_subj_59","Female","SRET_EW","EW_practice","friend","Negative","morality","徇私","","","","j","yes","1778","","friend_Negative_morality"
"18315","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","ability","毅力","","","","j","yes","1195","","self_Positive_ability"
"18316","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","ability","驽钝","","","","f","no","1030","","friend_Negative_ability"
"18317","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","ability","迷糊","","","","f","no","1602","","friend_Negative_ability"
"18318","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","ability","周到","","","","j","yes","875","","friend_Positive_ability"
"18319","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","ability","远见","","","","j","yes","625","","self_Positive_ability"
"18320","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","morality","邪恶","","","","f","no","718","","friend_Negative_morality"
"18321","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","morality","势利","","","","f","no","833","","self_Negative_morality"
"18322","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","ability","干练","","","","j","yes","1091","","friend_Positive_ability"
"18323","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","ability","依靠","","","","j","yes","876","","friend_Negative_ability"
"18324","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","morality","蛇蝎","","","","f","no","923","","self_Negative_morality"
"18325","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","morality","善良","","","","j","yes","956","","self_Positive_morality"
"18326","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","morality","混账","","","","f","no","633","","self_Negative_morality"
"18327","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","ability","无敌","","","","j","yes","1227","","friend_Positive_ability"
"18328","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","morality","偏私","","","","f","no","998","","self_Negative_morality"
"18329","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","ability","独立","","","","j","yes","769","","friend_Positive_ability"
"18330","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","morality","善心","","","","j","yes","758","","friend_Positive_morality"
"18331","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","morality","忠勇","","","","j","yes","568","","friend_Positive_morality"
"18332","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","morality","热心","","","","j","yes","654","","self_Positive_morality"
"18333","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","morality","礼貌","","","","j","yes","586","","self_Positive_morality"
"18334","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","ability","稳健","","","","j","yes","731","","self_Positive_ability"
"18335","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","ability","智慧","","","","j","yes","839","","self_Positive_ability"
"18336","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","ability","无助","","","","f","no","726","","self_Negative_ability"
"18337","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","ability","畏难","","","","f","no","949","","self_Negative_ability"
"18338","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","ability","草率","","","","j","yes","887","","friend_Negative_ability"
"18339","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","ability","拖拉","","","","f","no","711","","self_Negative_ability"
"18340","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","morality","自私","","","","f","no","1117","","friend_Negative_morality"
"18341","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","morality","高洁","","","","j","yes","848","","self_Positive_morality"
"18342","phase_016_subj_59","Female","SRET_EW","prac_instructions","","","","","","","","0","","26531","","__"
"18343","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","ability","独断","","","","j","yes","1332","","self_Negative_ability"
"18344","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","morality","背叛","","","","f","no","676","","friend_Negative_morality"
"18345","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","morality","无赖","","","","f","no","773","","friend_Negative_morality"
"18346","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","ability","刻苦","","","","j","yes","606","","self_Positive_ability"
"18347","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","morality","君子","","","","j","yes","1158","","friend_Positive_morality"
"18348","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","morality","阴毒","","","","f","no","691","","self_Negative_morality"
"18349","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","morality","诡诈","","","","f","no","917","","self_Negative_morality"
"18350","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","ability","无为","","","","f","no","1151","","self_Negative_ability"
"18351","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","ability","坚持","","","","j","yes","673","","self_Positive_ability"
"18352","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","ability","无知","","","","f","no","680","","friend_Negative_ability"
"18353","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","morality","孝顺","","","","j","yes","840","","friend_Positive_morality"
"18354","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","ability","拖延","","","","f","no","809","","self_Negative_ability"
"18355","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","ability","博学","","","","j","yes","1040","","self_Positive_ability"
"18356","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","ability","中用","","","","j","yes","947","","self_Positive_ability"
"18357","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","morality","刻薄","","","","f","no","846","","friend_Negative_morality"
"18358","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","ability","迂拙","","","","f","no","952","","friend_Negative_ability"
"18359","phase_016_subj_59","Female","SRET","EW_formal","friend","Positive","morality","素养","","","","j","yes","1227","","friend_Positive_morality"
"18360","phase_016_subj_59","Female","SRET","EW_formal","self","Negative","ability","缓慢","","","","j","yes","1481","","self_Negative_ability"
"18361","phase_016_subj_59","Female","SRET","EW_formal","self","Positive","ability","主见","","","","j","yes","868","","self_Positive_ability"
"18362","phase_016_subj_59","Female","SRET","EW_formal","friend","Negative","morality","低俗","","","","f","no","963","","friend_Negative_morality"
"18363","phase_016_subj_59","Female","SRET_math","math_instructions","","","","","","","","0","","11080","","__"
"18364","phase_016_subj_59","Female","SRET","SRET_math_calculate","","","","","5+2= ?","7","","7","7","2115","1","__"
"18365","phase_016_subj_59","Female","SRET","SRET_math_calculate","","","","","4+2= ?","6","","6","6","2162","1","__"
