"","subj_idx","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","friend_name","con","ID"
"18568",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","8-2= ?","6","","6","6","2578","1","姜","__","phase_015_subj_15"
"18569",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","56/7= ?","8","","8","8","2167","1","姜","__","phase_015_subj_15"
"18570",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","1-1= ?","0","","0","0","2273","1","姜","__","phase_015_subj_15"
"18571",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","6+2= ?","8","","8","8","1734","1","姜","__","phase_015_subj_15"
"18572",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","18/2= ?","9","","9","9","2084","1","姜","__","phase_015_subj_15"
"18573",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","3+1= ?","4","","4","4","1746","1","姜","__","phase_015_subj_15"
"18574",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","13-9= ?","4","","5","5","2237","0","姜","__","phase_015_subj_15"
"18575",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","1995","1","姜","__","phase_015_subj_15"
"18576",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","2+5= ?","7","","7","7","1892","1","姜","__","phase_015_subj_15"
"18577",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","8+1= ?","9","","9","9","1715","1","姜","__","phase_015_subj_15"
"18578",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","9-5= ?","4","","5","5","1780","0","姜","__","phase_015_subj_15"
"18579",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","9-7= ?","2","","2","2","1980","1","姜","__","phase_015_subj_15"
"18580",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","15-10= ?","5","","5","5","1957","1","姜","__","phase_015_subj_15"
"18581",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","3*1= ?","3","","3","3","1952","1","姜","__","phase_015_subj_15"
"18582",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","6/2= ?","3","","3","3","1897","1","姜","__","phase_015_subj_15"
"18583",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","11-8= ?","3","","3","3","2178","1","姜","__","phase_015_subj_15"
"18584",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","9-9= ?","0","","0","0","2064","1","姜","__","phase_015_subj_15"
"18585",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","12/12= ?","1","","1","1","1679","1","姜","__","phase_015_subj_15"
"18586",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","3+3= ?","6","","6","6","1992","1","姜","__","phase_015_subj_15"
"18587",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","8*1= ?","8","","8","8","1827","1","姜","__","phase_015_subj_15"
"18588",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","18/9= ?","2","","2","2","1815","1","姜","__","phase_015_subj_15"
"18589",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","2*3= ?","6","","6","6","1998","1","姜","__","phase_015_subj_15"
"18590",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","1886","1","姜","__","phase_015_subj_15"
"18591",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","9-3= ?","6","","6","6","1995","1","姜","__","phase_015_subj_15"
"18592",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","4*1= ?","4","","5","5","2029","0","姜","__","phase_015_subj_15"
"18593",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","3+6= ?","9","","9","9","1830","1","姜","__","phase_015_subj_15"
"18594",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","12-7= ?","5","","5","5","2149","1","姜","__","phase_015_subj_15"
"18595",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","7+1= ?","8","","8","8","1860","1","姜","__","phase_015_subj_15"
"18596",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","5-3= ?","2","","2","2","1876","1","姜","__","phase_015_subj_15"
"18597",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","4+1= ?","5","","5","5","1783","1","姜","__","phase_015_subj_15"
"18598",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","6+3= ?","9","","9","9","1823","1","姜","__","phase_015_subj_15"
"18599",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","12-12= ?","0","","0","0","1936","1","姜","__","phase_015_subj_15"
"18600",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","14-9= ?","5","","5","5","2613","1","姜","__","phase_015_subj_15"
"18601",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","72/9= ?","8","","8","8","2173","1","姜","__","phase_015_subj_15"
"18602",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","8-6= ?","2","","2","2","1745","1","姜","__","phase_015_subj_15"
"18603",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","81/9= ?","9","","9","9","2037","1","姜","__","phase_015_subj_15"
"18604",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","4+5= ?","9","","9","9","1852","1","姜","__","phase_015_subj_15"
"18605",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","29-27= ?","2","","2","2","1912","1","姜","__","phase_015_subj_15"
"18606",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","21/7=  ?","3","","3","3","1932","1","姜","__","phase_015_subj_15"
"18607",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","2+6= ?","8","","8","8","1918","1","姜","__","phase_015_subj_15"
"18608",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","3+4= ?","7","","7","7","1828","1","姜","__","phase_015_subj_15"
"18609",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","13-6= ?","7","","7","7","2720","1","姜","__","phase_015_subj_15"
"18610",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","8-4= ?","4","","4","4","2010","1","姜","__","phase_015_subj_15"
"18611",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","2+7= ?","9","","9","9","1887","1","姜","__","phase_015_subj_15"
"18612",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","4+2= ?","6","","6","6","2123","1","姜","__","phase_015_subj_15"
"18613",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","49/7 = ?","7","","7","7","1904","1","姜","__","phase_015_subj_15"
"18614",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","5+4= ?","9","","9","9","1964","1","姜","__","phase_015_subj_15"
"18615",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","32-32= ?","0","","0","0","2084","1","姜","__","phase_015_subj_15"
"18616",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","2+4= ?","6","","6","6","1912","1","姜","__","phase_015_subj_15"
"18617",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","16-11= ?","5","","5","5","2138","1","姜","__","phase_015_subj_15"
"18618",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","5+3= ?","8","","8","8","1787","1","姜","__","phase_015_subj_15"
"18619",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","6*0= ?","0","","0","0","1813","1","姜","__","phase_015_subj_15"
"18620",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","12-5= ?","7","","7","7","1898","1","姜","__","phase_015_subj_15"
"18621",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","43-34= ?","9","","9","9","2692","1","姜","__","phase_015_subj_15"
"18622",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","5+1= ?","6","","6","6","1902","1","姜","__","phase_015_subj_15"
"18623",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","9-2= ?","7","","7","7","1932","1","姜","__","phase_015_subj_15"
"18624",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","21/3= ? ","7","","7","7","2099","1","姜","__","phase_015_subj_15"
"18625",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","2*4= ?","8","","8","8","2205","1","姜","__","phase_015_subj_15"
"18626",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","4+3= ?","7","","7","7","1842","1","姜","__","phase_015_subj_15"
"18627",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","2+2= ?","4","","4","4","2149","1","姜","__","phase_015_subj_15"
"18628",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","17-12= ? ","5","","5","5","1992","1","姜","__","phase_015_subj_15"
"18629",803360750616846336,201,"Male","SRET","SRET_math_calculate","","","","","32-23= ?","9","","","","","0","姜","__","phase_015_subj_15"
"18630",803360750616846336,201,"Male","SRET_RJ","RJ_instruct_practice","","","","","","","","","","20266","","姜","__","phase_015_subj_15"
"18631",803360750616846336,201,"Male","SRET","RJ_formal1","self","Positive","morality","忠实","","","old","3","old","22890","1","姜","self_Positive_morality","phase_015_subj_15"
"18632",803360750616846336,201,"Male","SRET","RJ_formal_2","","Positive","morality","忠实","","","self","3","","1574","0","姜","_Positive_morality","phase_015_subj_15"
"18633",803360750616846336,201,"Male","SRET","RJ_formal1","self","Negative","morality","徇私","","","old","3","old","2683","1","姜","self_Negative_morality","phase_015_subj_15"
"18634",803360750616846336,201,"Male","SRET","RJ_formal_2","","Negative","morality","徇私","","","self","f","friend","5911","0","姜","_Negative_morality","phase_015_subj_15"
"18635",803360750616846336,201,"Male","SRET","RJ_formal1","self","Negative","ability","刻板","","","old","3","old","1699","1","姜","self_Negative_ability","phase_015_subj_15"
"18636",803360750616846336,201,"Male","SRET","RJ_formal_2","","Negative","ability","刻板","","","self","f","friend","859","0","姜","_Negative_ability","phase_015_subj_15"
"18637",803360750616846336,201,"Male","SRET","RJ_formal1","friend","Negative","ability","白痴","","","new","1","new","1726","1","姜","friend_Negative_ability","phase_015_subj_15"
"18638",803360750616846336,201,"Male","SRET","RJ_formal1","friend","Positive","morality","宽宏","","","new","1","new","2221","1","姜","friend_Positive_morality","phase_015_subj_15"
"18639",803360750616846336,201,"Male","SRET","RJ_formal1","self","Positive","ability","严谨","","","old","3","old","866","1","姜","self_Positive_ability","phase_015_subj_15"
"18640",803360750616846336,201,"Male","SRET","RJ_formal_2","","Positive","ability","严谨","","","self","j","self","1690","1","姜","_Positive_ability","phase_015_subj_15"
"18641",803360750616846336,201,"Male","SRET","RJ_formal1","friend","Positive","ability","认真","","","new","3","old","906","0","姜","friend_Positive_ability","phase_015_subj_15"
"18642",803360750616846336,201,"Male","SRET","RJ_formal_2","","Positive","ability","认真","","","friend","j","self","467","0","姜","_Positive_ability","phase_015_subj_15"
"18643",803360750616846336,201,"Male","SRET","RJ_formal1","friend","Negative","morality","可鄙","","","new","1","new","1174","1","姜","friend_Negative_morality","phase_015_subj_15"
"18644",803360750616846336,201,"Male","SRET_RJ","RJ_instruct","","","","","","","","","","3754","","姜","__","phase_015_subj_15"
"18645",803360750616846336,201,"Male","SRET","RJ_formal1",NA,"Negative","morality","淫乱","","","new","1","new","1280","1","姜","NA_Negative_morality","phase_015_subj_15"
"18646",803360750616846336,201,"Male","SRET","RJ_formal1",NA,"Negative","morality","下流","","","new","1","new","1165","1","姜","NA_Negative_morality","phase_015_subj_15"
"18647",803360750616846336,201,"Male","SRET","RJ_formal1","self","Positive","ability","骁勇","","","old","3","old","1119","1","姜","self_Positive_ability","phase_015_subj_15"
"18648",803360750616846336,201,"Male","SRET","RJ_formal_2","","Positive","ability","骁勇","","","self","j","self","1736","1","姜","_Positive_ability","phase_015_subj_15"
"18649",803360750616846336,201,"Male","SRET","RJ_formal1",NA,"Negative","morality","龌龊","","","new","1","new","1414","1","姜","NA_Negative_morality","phase_015_subj_15"
"18650",803360750616846336,201,"Male","SRET","RJ_formal1",NA,"Positive","morality","孝顺","","","new","3","old","1299","0","姜","NA_Positive_morality","phase_015_subj_15"
"18651",803360750616846336,201,"Male","SRET","RJ_formal_2","","Positive","morality","孝顺","","",NA,"j","self","757",NA,"姜","_Positive_morality","phase_015_subj_15"
"18652",803360750616846336,201,"Male","SRET","RJ_formal1","self","Negative","morality","缺德","","","old","3","old","1239","1","姜","self_Negative_morality","phase_015_subj_15"
"18653",803360750616846336,201,"Male","SRET","RJ_formal_2","","Negative","morality","缺德","","","self","f","friend","401","0","姜","_Negative_morality","phase_015_subj_15"
"18654",803360750616846336,201,"Male","SRET","RJ_formal1",NA,"Negative","morality","黑心","","","new","1","new","803","1","姜","NA_Negative_morality","phase_015_subj_15"
"18655",803360750616846336,201,"Male","SRET","RJ_formal1",NA,"Positive","ability","智慧","","","new","3","old","825","0","姜","NA_Positive_ability","phase_015_subj_15"
"18656",803360750616846336,201,"Male","SRET","RJ_formal_2","","Positive","ability","智慧","","",NA,"j","self","306",NA,"姜","_Positive_ability","phase_015_subj_15"
